concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2020-11,casual,docked_bike,Friday,start_station,Greenview Ave & Diversey Pkwy,41.93258963,-87.66593635,8
2020-11,casual,docked_bike,Friday,start_station,Greenview Ave & Fullerton Ave,41.92533,-87.6658,10
2020-11,casual,docked_bike,Friday,start_station,Greenview Ave & Jarvis Ave,42.01596917,-87.66859133,1
2020-11,casual,docked_bike,Friday,start_station,Greenwood Ave & 47th St,41.809835,-87.599383,3
2020-11,casual,docked_bike,Friday,start_station,Greenwood Ave & 79th St,41.75127217,-87.59751983,1
2020-11,casual,docked_bike,Friday,start_station,Greenwood Ave & 91st St,41.728678,-87.59728167,1
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 18th St,41.857499,-87.646277,7
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 21st St,41.85377981,-87.64660299,2
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 35th St,41.830661,-87.647172,1
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 37th St,41.827059,-87.64572,2
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 51st St,41.80183164,-87.6452139,1
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 69th St,41.76906172,-87.64461358,1
2020-11,casual,docked_bike,Friday,start_station,Halsted St & 96th St,41.7197145,-87.64276933,2
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Archer Ave,41.847203,-87.646795,5
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Clybourn Ave,41.909668,-87.648128,14
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Dickens Ave,41.919944,-87.648874,23
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Maxwell St,41.864883,-87.647071,18
2020-11,casual,docked_bike,Friday,start_station,Halsted St & North Branch St,41.89936844,-87.64847988,1
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Polk St,41.87184,-87.64664,10
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Roosevelt Rd,41.867324,-87.648625,3
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Roscoe St,41.94367,-87.64895,15
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Willow St,41.913865,-87.648755,8
2020-11,casual,docked_bike,Friday,start_station,Halsted St & Wrightwood Ave,41.929143,-87.649077,29
2020-11,casual,docked_bike,Friday,start_station,Harper Ave & 59th St,41.78794281,-87.58831517,4
2020-11,casual,docked_bike,Friday,start_station,Hermitage Ave & Polk St,41.871514,-87.669886,7
2020-11,casual,docked_bike,Friday,start_station,Honore St & Division St,41.903119,-87.673935,17
2020-11,casual,docked_bike,Friday,start_station,Houston Ave & 92nd St,41.72816567,-87.54961083,4
2020-11,casual,docked_bike,Friday,start_station,Humboldt Blvd & Armitage Ave,41.917513,-87.701809,9
2020-11,casual,docked_bike,Friday,start_station,Indiana Ave & 103rd St,41.70717027,-87.61847198,1
2020-11,casual,docked_bike,Friday,start_station,Indiana Ave & 26th St,41.845687,-87.622481,1
2020-11,casual,docked_bike,Friday,start_station,Indiana Ave & 31st St,41.838842,-87.621857,6
2020-11,casual,docked_bike,Friday,start_station,Indiana Ave & 40th St,41.82168,-87.6216,2
2020-11,casual,docked_bike,Friday,start_station,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,63
2020-11,casual,docked_bike,Friday,start_station,Jefferson St & Monroe St,41.880422,-87.642746,13
2020-11,casual,docked_bike,Friday,start_station,Jeffery Blvd & 67th St,41.773518,-87.577143,3
2020-11,casual,docked_bike,Friday,start_station,Jeffery Blvd & 71st St,41.766638,-87.57645,2
2020-11,casual,docked_bike,Friday,start_station,Jeffery Blvd & 76th St,41.75712007,-87.57583936,2
2020-11,casual,docked_bike,Friday,start_station,Karlov Ave & Madison St,41.88085,-87.727907,1
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & 21st St,41.85353363,-87.70507303,1
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Bryn Mawr Ave,41.98239708,-87.70892252,1
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Chicago Ave,41.895463,-87.70610017,3
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Foster Ave,41.975672,-87.709261,3
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Lake St,41.884575,-87.7063575,2
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,27
2020-11,casual,docked_bike,Friday,start_station,Kedzie Ave & Palmer Ct,41.921525,-87.707322,6
2020-11,casual,docked_bike,Friday,start_station,Kenton Ave & Madison St,41.880708,-87.741018,2
2020-11,casual,docked_bike,Friday,start_station,Keystone Ave & Montrose Ave,41.9610615,-87.72896583,1
2020-11,casual,docked_bike,Friday,start_station,Kilbourn Ave & Irving Park Rd,41.95376767,-87.74054833,2
2020-11,casual,docked_bike,Friday,start_station,Kilbourn Ave & Milwaukee Ave,41.947071,-87.740008,2
2020-11,casual,docked_bike,Friday,start_station,Kildare Ave & Montrose Ave,41.96108,-87.73569,2
2020-11,casual,docked_bike,Friday,start_station,Kimbark Ave & 53rd St,41.799568,-87.594747,18
2020-11,casual,docked_bike,Friday,start_station,Kingsbury St & Erie St,41.89380806,-87.64169723,34
2020-11,casual,docked_bike,Friday,start_station,Kingsbury St & Kinzie St,41.88917683,-87.63850577,49
2020-11,casual,docked_bike,Friday,start_station,Knox Ave & Montrose Ave,41.960631,-87.745359,2
2020-11,casual,docked_bike,Friday,start_station,Kosciuszko Park,41.93044633,-87.72383017,5
2020-11,casual,docked_bike,Friday,start_station,Laflin St & Cullerton St,41.85491458,-87.66355991,5
2020-11,casual,docked_bike,Friday,start_station,Lake Park Ave & 35th St,41.831204,-87.60873167,13
2020-11,casual,docked_bike,Friday,start_station,Lake Park Ave & 47th St,41.809443,-87.591875,13
2020-11,casual,docked_bike,Friday,start_station,Lake Park Ave & 53rd St,41.79949429,-87.5864499,10
2020-11,casual,docked_bike,Friday,start_station,Lake Park Ave & 56th St,41.793242,-87.587782,16
2020-11,casual,docked_bike,Friday,start_station,Lake Shore Dr & Belmont Ave,41.940775,-87.639192,52
2020-11,casual,docked_bike,Friday,start_station,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,32
2020-11,casual,docked_bike,Friday,start_station,Lake Shore Dr & Monroe St,41.880958,-87.616743,138
2020-11,casual,docked_bike,Friday,start_station,Lake Shore Dr & North Blvd,41.91171367,-87.626766,50
